tale,num_chunks,total_chars,distilroberta_top_emotion,distilroberta_top_score,distilroberta_all_emotions,go_emotions_top_emotion,go_emotions_top_score,go_emotions_all_emotions,twitter_emotion_top_emotion,twitter_emotion_top_score,twitter_emotion_all_emotions
The thorny road of honor,6,8011,joy,0.3625600952655077,"{'joy': 0.3625600952655077, 'disgust': 0.2220823658669057, 'sadness': 0.1626912394616132, 'anger': 0.10581542314806332, 'neutral': 0.08513118978589773, 'surprise': 0.0390800639676551, 'fear': 0.022639586857015576}",neutral,0.4348912909626961,"{'neutral': 0.4348912909626961, 'admiration': 0.1931446964542071, 'joy': 0.13281716817679504, 'approval': 0.09126967998842399, 'sadness': 0.07620097407683109, 'realization': 0.035213210775206484, 'excitement': 0.03079274285119027, 'disappointment': 0.025277627573814243, 'pride': 0.01936806187344094, 'relief': 0.016403164792185027, 'curiosity': 0.012816502023876334, 'annoyance': 0.012664060030753413, 'caring': 0.012603425013367087, 'gratitude': 0.011760890323785134, 'optimism': 0.010835731208013991, 'surprise': 0.00946121602707232, 'grief': 0.0044654881542858975, 'disapproval': 0.004443611095969875, 'amusement': 0.003593786561395973, 'confusion': 0.00341609341558069, 'embarrassment': 0.002563793304337499, 'fear': 0.0024330335339376083, 'desire': 0.0023772913458136222, 'nervousness': 0.002348669465087975, 'anger': 0.0021653458631287017, 'remorse': 0.0019335126198711805, 'disgust': 0.0017802912334445864, 'love': 0.001583378199332704}",joy,0.7029973367849985,"{'joy': 0.7029973367849985, 'optimism': 0.5693660986920198, 'anticipation': 0.20790238368014494, 'love': 0.09610295827345301, 'trust': 0.05825776319640378, 'sadness': 0.045899697889884315, 'disgust': 0.04340578429400921, 'surprise': 0.03310910488168398, 'pessimism': 0.020106132219855983, 'anger': 0.01595964461254577, 'fear': 0.0064354349548618}"
The tinder-box,11,14816,disgust,0.3955918890000744,"{'disgust': 0.3955918890000744, 'fear': 0.1812902800209651, 'neutral': 0.14696903577582401, 'anger': 0.12742123600434174, 'joy': 0.07487496405585924, 'surprise': 0.055196781092408026, 'sadness': 0.01865582341666926}",neutral,0.5430521816015244,"{'neutral': 0.5430521816015244, 'joy': 0.07989679589677094, 'admiration': 0.07218382313889875, 'excitement': 0.04720962112134492, 'gratitude': 0.046648389999807645, 'approval': 0.04595629151233218, 'annoyance': 0.02240960824895989, 'curiosity': 0.016156490860422226, 'disappointment': 0.015774296834768557, 'disapproval': 0.01427385951815681, 'realization': 0.013072254686531696, 'fear': 0.012969250409779224, 'confusion': 0.008912075649608265, 'surprise': 0.005961674508977343, 'optimism': 0.005837040233679793, 'pride': 0.005514942868930203, 'love': 0.005288465416842056, 'sadness': 0.005228435980494727, 'caring': 0.0037247143336571753, 'anger': 0.0034041297516192903, 'relief': 0.003311375468249687, 'disgust': 0.0029194705474021084, 'amusement': 0.00228453731555915, 'desire': 0.0022118302030404184, 'nervousness': 0.0015051040152849798, 'embarrassment': 0.0011739463899919594, 'grief': 0.000878351682331413, 'remorse': 0.00040296784506856716}",joy,0.5829810371453111,"{'joy': 0.5829810371453111, 'anticipation': 0.26502255553548987, 'optimism': 0.19362278672104533, 'love': 0.09113531767136672, 'fear': 0.0884302467615767, 'disgust': 0.07375456896525892, 'surprise': 0.06501135196198117, 'anger': 0.06120175696824762, 'sadness': 0.05744722904637456, 'trust': 0.025510217020796103, 'pessimism': 0.016203461595895616}"
The toad,10,14760,disgust,0.43968707013409586,"{'disgust': 0.43968707013409586, 'joy': 0.26471875682473184, 'neutral': 0.08865771158598364, 'fear': 0.08261949086445383, 'anger': 0.060930439201183614, 'surprise': 0.033785748318769036, 'sadness': 0.02960082604549825}",admiration,0.2691381523385644,"{'admiration': 0.2691381523385644, 'neutral': 0.2649135759100318, 'approval': 0.11601687297224998, 'curiosity': 0.08820139496820048, 'optimism': 0.0470791844651103, 'confusion': 0.04214666874613613, 'disapproval': 0.038693531742319466, 'excitement': 0.03143620388582349, 'annoyance': 0.028709540923591702, 'disappointment': 0.023305496317334473, 'realization': 0.02161959451623261, 'joy': 0.02077672341838479, 'fear': 0.020421624812297524, 'sadness': 0.019440371205564588, 'desire': 0.013331887288950383, 'surprise': 0.011815441795624793, 'nervousness': 0.01009036773466505, 'caring': 0.009808894351590425, 'love': 0.005617272475501522, 'relief': 0.005557058384874835, 'anger': 0.005000294238561765, 'gratitude': 0.003578571724938229, 'pride': 0.003227612329646945, 'disgust': 0.002719839324709028, 'grief': 0.001810104859760031, 'amusement': 0.0016580906114540995, 'embarrassment': 0.0015729601174825803, 'remorse': 0.0009407443183590658}",joy,0.7965607300400734,"{'joy': 0.7965607300400734, 'optimism': 0.5612643674015999, 'anticipation': 0.23213114887475966, 'trust': 0.09487917199730873, 'love': 0.0730300038587302, 'anger': 0.06667070838157088, 'disgust': 0.05614328854717314, 'surprise': 0.04056498073041439, 'fear': 0.029067432740703225, 'sadness': 0.022039759252220393, 'pessimism': 0.01305247046984732}"
The travelling companion,24,39394,joy,0.25352890307355364,"{'joy': 0.25352890307355364, 'disgust': 0.23224348911511092, 'sadness': 0.17784085493379584, 'fear': 0.1479498322805739, 'neutral': 0.1264464110136032, 'anger': 0.043081907817395404, 'surprise': 0.018908596704325948}",neutral,0.36620274077480036,"{'neutral': 0.36620274077480036, 'joy': 0.14364999630439948, 'sadness': 0.12497696799982805, 'admiration': 0.11085500431363471, 'approval': 0.05573103359589974, 'disappointment': 0.04246026349331563, 'amusement': 0.036963953466814324, 'caring': 0.030826906193397008, 'love': 0.02669186081038788, 'fear': 0.018443037285275448, 'realization': 0.018347394419834018, 'annoyance': 0.015646733207783352, 'excitement': 0.013548262334855584, 'optimism': 0.01225295506689387, 'relief': 0.01109628279421789, 'disapproval': 0.009622907212663753, 'curiosity': 0.008969270443534091, 'desire': 0.008888513194203066, 'nervousness': 0.005921008259368439, 'pride': 0.005916618709306931, 'confusion': 0.005664888374061168, 'grief': 0.0054382457832010305, 'gratitude': 0.004158651374988646, 'anger': 0.0031110181371332146, 'disgust': 0.002816103895990333, 'surprise': 0.0024305264620731273, 'remorse': 0.001877281945174521, 'embarrassment': 0.0015283527003096726}",joy,0.7475441180480024,"{'joy': 0.7475441180480024, 'optimism': 0.3371338800837596, 'sadness': 0.1850270145611527, 'anticipation': 0.16286925598978996, 'love': 0.13363110303180292, 'fear': 0.09434582453104667, 'disgust': 0.055380048686250426, 'surprise': 0.04038192184331516, 'anger': 0.03573072158421079, 'trust': 0.03264534923558434, 'pessimism': 0.027352005456729483}"
The ugly duckling,13,19815,disgust,0.38313561094065124,"{'disgust': 0.38313561094065124, 'fear': 0.22760928300424263, 'sadness': 0.12793629971117929, 'joy': 0.1204966586530925, 'anger': 0.06652408356491762, 'neutral': 0.06138536094043117, 'surprise': 0.012912694946862757}",neutral,0.266477746459154,"{'neutral': 0.266477746459154, 'joy': 0.15539926771396914, 'sadness': 0.14460327135972106, 'admiration': 0.09929416579409288, 'fear': 0.07273442925921139, 'curiosity': 0.06326454456071727, 'approval': 0.04811676125973463, 'disappointment': 0.04550898684045443, 'desire': 0.03125944181094663, 'excitement': 0.02659693585547547, 'realization': 0.01960988579174647, 'annoyance': 0.018114622234581754, 'caring': 0.01809306596764005, 'nervousness': 0.01594682808857984, 'disapproval': 0.015910409964047946, 'confusion': 0.013629165003434397, 'optimism': 0.01099052645552617, 'surprise': 0.009240654221055312, 'relief': 0.008069800033878822, 'grief': 0.007848362765239121, 'pride': 0.005435520321882974, 'love': 0.005373800504737749, 'amusement': 0.004317074718598563, 'disgust': 0.004277400582885513, 'anger': 0.0030775058548897505, 'embarrassment': 0.0026318106818227814, 'gratitude': 0.00199483401956968, 'remorse': 0.0018206862766349402}",joy,0.6263330597430468,"{'joy': 0.6263330597430468, 'optimism': 0.25261955264096075, 'sadness': 0.2221327104175893, 'fear': 0.17605658273140973, 'anticipation': 0.14812936805761778, 'disgust': 0.1327532112526779, 'anger': 0.11082243442965242, 'love': 0.08332751828353278, 'surprise': 0.04911689435203488, 'pessimism': 0.04108592674422722, 'trust': 0.01896111999387638}"
The wicked prince,5,5424,anger,0.5767215728759766,"{'anger': 0.5767215728759766, 'disgust': 0.2979291915893555, 'fear': 0.09041243605315685, 'neutral': 0.017612890154123307, 'sadness': 0.007917791604995728, 'surprise': 0.007427358580753207, 'joy': 0.0019788011675700547}",neutral,0.6913043200969696,"{'neutral': 0.6913043200969696, 'sadness': 0.09805922945961357, 'admiration': 0.05020302832126618, 'approval': 0.03243090230971575, 'annoyance': 0.030672118067741394, 'anger': 0.022259811218827964, 'disappointment': 0.017196159157902003, 'fear': 0.01409844432491809, 'realization': 0.012782014440745115, 'disgust': 0.011750249774195254, 'disapproval': 0.010585598368197679, 'curiosity': 0.0092334596789442, 'grief': 0.004813640867359937, 'optimism': 0.004550837306305766, 'confusion': 0.0043089065351523455, 'pride': 0.002921757602598518, 'caring': 0.0028885644394904377, 'surprise': 0.0027548606507480145, 'desire': 0.00270148990675807, 'joy': 0.002599241759162396, 'excitement': 0.0024949024431407452, 'embarrassment': 0.002493902132846415, 'nervousness': 0.0018704631074797362, 'amusement': 0.0018532797577790916, 'relief': 0.001396148750791326, 'love': 0.0010290152102243155, 'remorse': 0.0010281473747454583, 'gratitude': 0.0007036855677142739}",anger,0.6640726238489151,"{'anger': 0.6640726238489151, 'disgust': 0.5899649277329445, 'sadness': 0.30120649710297587, 'anticipation': 0.12864781692624092, 'pessimism': 0.06194789856672287, 'joy': 0.048658940754830834, 'optimism': 0.042597727850079536, 'fear': 0.03806201182305813, 'surprise': 0.0120453467592597, 'trust': 0.007952757179737091, 'love': 0.0035562833305448293}"
The wild swans,21,33948,fear,0.3515283205391218,"{'fear': 0.3515283205391218, 'disgust': 0.229958067980728, 'sadness': 0.15114662512427285, 'neutral': 0.1136953285895288, 'anger': 0.08640479733280483, 'surprise': 0.03966238268185407, 'joy': 0.027604471797877478}",neutral,0.5361021952260108,"{'neutral': 0.5361021952260108, 'sadness': 0.1271610076627916, 'gratitude': 0.05514870555738786, 'approval': 0.04887406310687462, 'joy': 0.036502818926237524, 'disappointment': 0.0341005963439654, 'realization': 0.027378776598544347, 'caring': 0.023036809427486288, 'curiosity': 0.02011179227875324, 'admiration': 0.019949459847772404, 'fear': 0.015762218107868518, 'excitement': 0.013745717116675917, 'confusion': 0.01339428372115695, 'nervousness': 0.012252721009731647, 'relief': 0.009566712714288206, 'annoyance': 0.009474256087005847, 'optimism': 0.009078361626182283, 'disapproval': 0.007563228142403421, 'desire': 0.005633422442423623, 'grief': 0.005015003716661816, 'love': 0.004873200133997237, 'surprise': 0.004094296614528589, 'remorse': 0.003432037340687765, 'pride': 0.002978265281334253, 'disgust': 0.0020829698034850437, 'embarrassment': 0.0017332688411919488, 'anger': 0.0016347920616334747, 'amusement': 0.001615026933861719}",joy,0.5911846711699452,"{'joy': 0.5911846711699452, 'optimism': 0.2799864092930442, 'anticipation': 0.21253705734298342, 'sadness': 0.17967550571830498, 'fear': 0.12869578851608648, 'disgust': 0.050002875250010265, 'love': 0.03829959111421236, 'anger': 0.03799746907870507, 'surprise': 0.032177044167405085, 'pessimism': 0.026399596283833187, 'trust': 0.02621852104285998}"
The wind tells about Valdemar Daae and his daughters,14,22160,anger,0.23837513583047049,"{'anger': 0.23837513583047049, 'disgust': 0.2288197093377156, 'sadness': 0.15997947120506847, 'neutral': 0.15570474449279054, 'fear': 0.10737784732399243, 'surprise': 0.08509326104207762, 'joy': 0.024649834759267315}",neutral,0.4898438017283167,"{'neutral': 0.4898438017283167, 'sadness': 0.16979795959611824, 'admiration': 0.1088867300921785, 'disappointment': 0.07852071028069726, 'approval': 0.04654812327186976, 'joy': 0.03433876333292574, 'realization': 0.027714049443602562, 'curiosity': 0.02611377417010122, 'excitement': 0.025652507947857624, 'annoyance': 0.018785302776710262, 'surprise': 0.010425283419733335, 'confusion': 0.009735627952198098, 'disapproval': 0.009382614001099552, 'grief': 0.007368312653852627, 'relief': 0.0068187661194575155, 'pride': 0.006305889407355737, 'optimism': 0.0051077045832893676, 'caring': 0.0046637865515159705, 'fear': 0.004148195543426222, 'nervousness': 0.0036756697996419723, 'amusement': 0.0030377186859758304, 'anger': 0.0025312403990288396, 'remorse': 0.0024382945723898175, 'desire': 0.002435751275957695, 'embarrassment': 0.002326912970082568, 'disgust': 0.002208388768069978, 'gratitude': 0.0018560053582145233, 'love': 0.0018167735252063721}",joy,0.4469544584197657,"{'joy': 0.4469544584197657, 'sadness': 0.2767228402330407, 'anticipation': 0.15897369318242585, 'optimism': 0.15636042881357884, 'disgust': 0.09604860436437386, 'pessimism': 0.0641149821624692, 'fear': 0.05856175592634827, 'anger': 0.034226103885365386, 'surprise': 0.03358844667673111, 'love': 0.03288165124000183, 'trust': 0.013420291278245193}"
The windmill,5,4736,neutral,0.5447530567646026,"{'neutral': 0.5447530567646026, 'disgust': 0.14357795156538486, 'anger': 0.10757558662444353, 'joy': 0.0878599900752306, 'fear': 0.04607294134330005, 'sadness': 0.03959502624347806, 'surprise': 0.03056548684835434}",neutral,0.45908026546239855,"{'neutral': 0.45908026546239855, 'admiration': 0.28146601270418614, 'optimism': 0.21725381524302065, 'approval': 0.10803553499281407, 'disapproval': 0.0655831596814096, 'realization': 0.035468874126672746, 'annoyance': 0.022804828453809024, 'pride': 0.02158065116382204, 'desire': 0.015970391244627534, 'disappointment': 0.01411501904949546, 'joy': 0.013378423207905143, 'caring': 0.0071068146964535115, 'excitement': 0.007035187451401725, 'love': 0.006612714234506711, 'relief': 0.004666413099039346, 'confusion': 0.0036597095895558596, 'gratitude': 0.003104645840357989, 'sadness': 0.0026210098061710597, 'anger': 0.0021386357489973306, 'surprise': 0.0017944605904631316, 'disgust': 0.0017512061866000294, 'fear': 0.0014864094206131994, 'amusement': 0.0013299600686877966, 'curiosity': 0.0012195302115287632, 'embarrassment': 0.0011524626926984638, 'remorse': 0.0009369911043904722, 'grief': 0.0008216627757064998, 'nervousness': 0.0007398427173029631}",joy,0.40831004306674,"{'joy': 0.40831004306674, 'optimism': 0.38291700929403305, 'anticipation': 0.2792126715183258, 'disgust': 0.16323796520009637, 'sadness': 0.1039513124153018, 'anger': 0.08924775505438447, 'pessimism': 0.08522460656240582, 'trust': 0.035478058457374576, 'surprise': 0.03519806340336799, 'love': 0.021581066586077214, 'fear': 0.010026251757517457}"
There is a difference,6,7303,disgust,0.3162568310896556,"{'disgust': 0.3162568310896556, 'neutral': 0.20942096101740995, 'joy': 0.1884720631254216, 'sadness': 0.13911831580723324, 'surprise': 0.0823760408287247, 'anger': 0.05793004669249058, 'fear': 0.006425712762090067}",admiration,0.41857507192374516,"{'admiration': 0.41857507192374516, 'neutral': 0.26161981994907063, 'approval': 0.13336700946092606, 'joy': 0.1133748268475756, 'realization': 0.07404528915261228, 'disappointment': 0.031081670022103935, 'love': 0.026117512917456526, 'sadness': 0.015838609891943634, 'annoyance': 0.013836572334791223, 'disapproval': 0.012607282920119664, 'excitement': 0.01168011645010362, 'curiosity': 0.007519654570690666, 'pride': 0.007514134738206242, 'confusion': 0.0063448710716329515, 'relief': 0.006196049759940554, 'caring': 0.006101525796111673, 'optimism': 0.005936976444597046, 'amusement': 0.003037617634011743, 'gratitude': 0.0025098358188794614, 'desire': 0.0022245732058460512, 'surprise': 0.002013031296276798, 'nervousness': 0.0019106843586390216, 'anger': 0.0015844546530085306, 'disgust': 0.001471326870766158, 'embarrassment': 0.0014692914846818894, 'grief': 0.001279903876517589, 'remorse': 0.0010237815149594098, 'fear': 0.000988323464601611}",joy,0.8827385604381561,"{'joy': 0.8827385604381561, 'optimism': 0.6083645125230154, 'love': 0.2670353605256726, 'sadness': 0.1273355953550587, 'anticipation': 0.07170500854651134, 'trust': 0.050159728387370706, 'disgust': 0.04680104064755142, 'surprise': 0.03447791142389178, 'pessimism': 0.028268386144191027, 'anger': 0.014753779241194328, 'fear': 0.0029132361135755977}"
There is no doubt about it,5,4353,disgust,0.44128589034080506,"{'disgust': 0.44128589034080506, 'fear': 0.26079875100404026, 'neutral': 0.1314208815805614, 'anger': 0.12630516439676284, 'sadness': 0.016527247708290817, 'surprise': 0.012439487734809518, 'joy': 0.011222576582804322}",neutral,0.41601261496543884,"{'neutral': 0.41601261496543884, 'admiration': 0.1821058237925172, 'approval': 0.1688328966498375, 'optimism': 0.06789851970970631, 'annoyance': 0.03298573819920421, 'disapproval': 0.03061650153249502, 'desire': 0.017459028610028328, 'realization': 0.016185771301388742, 'curiosity': 0.015639970026677476, 'caring': 0.014847480831667781, 'gratitude': 0.014409440301824361, 'fear': 0.012784524180460721, 'disappointment': 0.011017422843724489, 'confusion': 0.00839519219007343, 'anger': 0.00813904998358339, 'excitement': 0.006630472489632666, 'sadness': 0.006302085774950683, 'joy': 0.005689614685252309, 'disgust': 0.005422638251911849, 'pride': 0.004244270152412355, 'surprise': 0.002828481956385076, 'relief': 0.00221338045084849, 'nervousness': 0.0020202689280267804, 'love': 0.0016930724261328578, 'embarrassment': 0.0011191526427865028, 'amusement': 0.0010037634696345777, 'grief': 0.0009510538191534578, 'remorse': 0.0008688957808772102}",disgust,0.4556346796452999,"{'disgust': 0.4556346796452999, 'anger': 0.4229733247309923, 'joy': 0.25192582346498965, 'optimism': 0.2145906649529934, 'fear': 0.1982609424740076, 'anticipation': 0.17488440945744516, 'trust': 0.07154708709567785, 'sadness': 0.04831072185188532, 'surprise': 0.024873053655028343, 'pessimism': 0.02384889405220747, 'love': 0.013706908677704632}"
